ID1,ID2,writing_year
965,679,1975
557,1113,2016
63,578,1975
278,1698,2019
223,1762,1953
569,184,1982
481,300,1998
350,1574,1998
675,1105,1974
826,1503,1994
769,740,1993
896,1976,1973
247,1567,2000
502,359,1967
240,359,2007
649,823,1951
141,1585,1980
120,1462,1986
944,448,1977
471,1985,2015
202,777,1994
670,882,1963
88,1924,1973
647,1393,2018
241,705,1999
499,1229,1963
738,1511,2019
977,1039,1979
333,1462,1976
371,1754,1975
37,417,2010
441,12,1976
898,1914,2017
191,66,1953
591,185,1998
188,1229,1954
718,1983,2013
816,303,1956
518,1629,2006
74,1881,1976
647,1514,1957
72,788,2002
669,778,1993
901,118,2003
333,1583,2007
154,1123,1955
174,18,2014
783,1819,1989
975,1989,1963
56,1719,2011
876,1458,1999
492,300,1978
60,1609,2011
426,1932,2009
701,1871,1955
529,367,1974
701,1642,1961
854,652,2018
267,1121,1990
664,3,1952
487,1124,1982
817,770,2005
299,1073,1960
255,1003,1999
21,836,2017
685,62,2008
537,1884,2009
571,485,1970
72,801,1968
923,644,1995
596,249,2016
138,603,2000
704,1243,1994
394,34,2005
122,1561,2001
480,1242,1991
466,1078,2006
416,1486,1963
968,13,1973
658,1248,2013
816,1834,1966
933,1187,2016
721,550,1954
862,489,2014
960,832,1959
361,1964,1989
774,147,2006
252,974,2011
773,188,1977
327,330,1970
609,1248,1964
478,270,1999
70,970,2017
619,623,1972
316,622,1986
221,1782,1998
484,435,2001
680,81,1979
628,1382,1953
915,658,1988
619,1791,1993
817,86,2010
187,1905,1983
428,799,1967
858,1844,1983
476,1779,1992
930,1949,2003
952,1479,1966
580,1836,1963
55,931,2013
5,1339,1998
454,1202,2020
521,209,1980
844,1128,2017
682,800,2011
587,1960,2014
688,1783,2003
5,292,1972
165,281,1980
847,86,2020
872,1311,1969
246,391,2004
373,1627,2016
376,1669,1982
943,733,1984
635,617,1973
526,1842,1973
256,1981,1960
5,184,1955
679,394,1969
214,1755,1959
730,854,1959
95,343,1981
644,1568,1982
150,279,1966
747,1208,2012
391,112,2003
143,10,1974
365,877,1995
611,115,1966
521,1619,2010
464,1085,1977
82,754,1962
772,972,2011
489,1852,2011
570,1511,1980
998,1958,2020
549,405,1971
944,1429,1985
3,646,2013
362,1976,2002
820,639,1996
782,118,1963
150,1339,1985
936,33,1970
210,1878,2012
125,1511,1969
483,990,2017
923,1491,1954
372,1388,1965
544,411,1953
721,1276,1987
191,818,2015
340,123,2015
706,1907,2013
145,1345,2003
403,1640,1959
389,1742,1958
463,1691,1957
800,1276,1962
280,523,2004
531,105,1959
507,1697,2013
885,1091,2012
966,1982,1989
823,1445,2012
890,1206,1972
152,1240,2015
709,111,1978
989,919,1954
958,586,1976
120,241,2020
383,1109,2006
151,1769,1978
751,1276,1996
701,1684,2008
536,1351,2007
448,1238,1980
239,835,1991
827,1271,1966
416,239,1956
443,113,2014
422,1222,1999
71,241,2002
150,534,1980
618,639,1976
814,285,1964
251,1340,1962
7,485,1954
648,481,2002
990,1679,1970
71,1409,1966
964,229,1951
372,354,1978
927,576,2005
430,295,1969
483,1582,2002
836,946,1998
870,1762,2009
25,475,2004
890,1448,1952
381,1076,1963
936,1564,1978
575,124,2005
110,1485,1980
540,1069,2005
715,1595,1981
355,1289,2019
885,57,1973
718,1112,1955
107,1187,2015
511,1536,1978
573,199,1965
722,1756,1958
357,1069,1952
723,409,1984
463,1236,2019
854,1646,2003
258,80,1977
595,897,1992
491,22,1980
666,548,1992
707,549,1979
344,497,1974
855,1238,1996
554,78,1959
184,1299,1990
643,830,1956
492,1415,1951
987,1357,1980
580,481,1952
769,1171,1969
487,24,1975
614,1297,1970
109,78,2007
441,551,2020
737,1367,2000
114,156,1984
348,94,1975
230,1536,1976
574,1080,1978
417,1362,1968
257,1144,1958
430,1826,1963
70,1254,1966
667,1244,1953
434,1716,2019
88,1079,1972
556,1184,1998
485,715,1984
191,268,1989
58,153,1991
779,438,1985
474,1788,1970
197,985,1996
938,431,2003
752,1244,1996
748,307,1969
630,1483,1958
752,197,1968
132,1206,1986
150,1260,1997
897,551,2002
105,1783,1970
96,1963,1961
579,619,1977
154,1675,2001
362,621,1972
647,1019,1959
124,749,1977
884,208,1979
997,85,1964
124,1917,2014
84,798,1989
638,152,1964
450,855,1984
221,803,2020
228,1745,1968
748,1717,2017
870,394,1955
385,1399,1962
866,1443,2003
854,157,2000
659,1379,1966
480,1902,1972
437,283,1973
230,973,1983
758,863,2007
183,632,1978
456,1464,2018
788,742,1957
266,1569,1975
550,1099,2003
624,1048,2018
660,1725,2010
424,465,1950
952,850,1981
40,1522,1989
678,1513,1962
860,1032,2010
9,1391,1999
570,1687,1971
535,683,2016
690,1523,1958
354,1574,1960
746,866,1996
792,982,1984
515,179,1970
190,419,1984
613,1505,1978
883,1100,1994
914,450,2009
907,1457,2000
475,1800,1985
456,538,1952
616,527,2014
423,1115,1959
906,1269,2012
422,1156,1963
938,1975,1997
3,943,1986
428,412,1993
22,956,1991
667,694,2009
519,1991,2013
701,1739,1991
168,1010,1953
625,697,1989
654,1169,2007
683,1870,2020
511,1120,1995
574,651,1954
271,879,2015
823,1621,1965
799,998,1981
952,45,1975
872,1742,2001
825,1172,1952
238,1641,2008
234,704,1958
158,1877,1983
404,1115,1975
808,939,1953
613,700,1954
133,1295,1992
95,774,1953
485,1454,1971
714,294,2010
740,1478,1976
554,1059,1981
213,766,1959
163,1174,2002
980,1167,2003
782,657,1955
118,1431,1969
952,1334,1984
11,1305,1975
150,1878,1962
544,1768,2013
831,1044,2009
678,1768,2009
342,1819,1956
939,1809,1972
528,777,1986
256,318,1996
393,818,1955
723,235,1967
15,377,2016
624,1653,2017
742,1645,2016
747,1760,1972
191,310,2020
920,1422,1987
400,1881,2019
326,1703,2017
462,315,1990
267,305,2006
126,329,2012
576,831,1994
132,1837,1987
717,541,2019
479,1127,1984
947,1232,1951
861,1192,2004
797,1702,2001
389,187,1982
392,1653,1965
588,1299,2005
946,778,2004
244,1260,1958
889,244,2012
540,90,1960
268,1846,1986
87,1542,1959
28,1901,1959
103,732,2011
903,1310,1985
927,1704,1983
865,826,1964
859,1240,1990
195,1260,1988
262,1021,1964
230,1712,1971
712,1486,1991
374,673,1955
635,714,1996
943,601,2002
179,205,1950
287,1199,1971
328,971,1965
144,1150,1965
130,1252,1992
971,1831,1996
603,1435,2003
620,850,2010
933,1081,1967
41,914,1962
466,383,1983
316,853,1953
383,385,1977
168,460,1994
529,1900,2017
140,627,1960
897,606,1959
733,1141,1957
898,1474,1970
936,1766,2008
251,1663,1960
748,483,1970
125,1258,2001
495,37,1968
672,1656,2015
593,609,1974
168,1628,1990
340,917,2014
99,1794,1959
983,1023,1959
212,917,2009
568,552,1985
40,167,1950
480,439,2018
492,907,1997
535,1543,1999
877,489,2012
851,1254,2013
837,1090,1977
472,440,1995
823,1192,1955
854,1259,1974
969,1246,1972
494,458,1993
184,1730,2006
98,643,2001
495,279,1981
478,635,2000
37,1387,2003
224,984,2012
520,1800,1990
263,158,1987
946,1383,2019
187,1102,1954
109,1677,2018
164,1347,2018
537,397,1985
819,1315,1968
473,641,1969
65,587,1956
946,107,1964
629,925,1993
79,1919,1965
711,469,1980
764,332,2014
321,1452,1993
736,233,1962
925,398,2016
871,1855,2004
523,354,1975
939,1501,1966
414,1616,1996
982,676,1997
851,1388,1962
73,1057,1953
923,1264,1983
687,462,2006
99,1231,2007
792,929,1954
883,1047,2016
217,1223,1982
721,231,1980
616,703,1952
356,1530,2004
891,642,1981
526,1978,1957
856,1624,1958
997,1563,1993
911,99,2019
685,1742,1977
84,61,1958
528,1758,2012
261,1414,2006
82,1937,2001
118,1594,1982
579,1989,1982
88,705,1974
819,1678,2019
908,178,1984
6,1538,2006
238,649,1983
138,1465,2005
671,1699,1964
550,1638,1957
541,1818,1998
374,1412,2020
869,1391,2010
910,1163,1994
342,1874,1987
786,1127,2007
111,1712,1979
278,1889,1995
123,783,2011
930,354,2006
556,113,1979
386,1422,2002
753,132,1987
381,260,1950
219,1430,1997
771,186,1970
542,1117,1958
197,853,1987
757,1944,1982
170,198,2007
111,786,1977
501,712,1998
895,602,1961
62,1833,1991
856,122,1969
226,1941,1987
436,1256,1999
594,381,2008
93,99,1965
633,1541,1953
282,789,1990
442,778,2000
77,1323,1980
266,27,1967
99,1836,1960
138,781,2011
476,776,2009
791,1834,1955
619,330,1972
59,1656,1977
895,1662,1985
368,196,2016
237,1662,1998
514,250,1977
457,1436,2000
223,1269,1952
183,150,2014
752,307,1965
993,1187,2015
604,143,2002
528,1316,1988
423,1788,2015
397,604,1962
261,972,1966
628,1668,2016
499,1554,1951
805,843,1977
562,1085,1993
837,795,1969
264,1162,1957
336,1267,1966
826,1131,1955
234,1256,2005
390,1732,1999
505,1719,1980
844,1185,2011
832,1848,2010
1,1691,2015
44,1095,1975
390,1503,2007
652,197,1999
740,44,1982
700,911,1962
294,223,1988
643,377,1967
108,1790,1962
478,569,1959
429,1845,1994
18,813,2017
603,1503,1962
381,636,1984
281,1452,1974
107,1565,1952
96,918,1969
335,1163,1983
844,1077,1964
6,1927,2019
44,987,1962
238,1267,1983
338,1205,2016
735,87,1988
707,1974,1964
862,1619,1953
206,2,1953
295,1508,1983
377,1281,1966
542,1614,1991
505,1732,1954
402,816,1964
369,639,1975
315,1571,1973
530,1267,1962
712,978,2004
435,175,1972
815,1628,1957
371,685,1964
295,1858,2001
83,1450,1972
197,303,1993
114,534,1972
793,1088,2012
223,706,1965
296,1450,1974
415,647,1991
879,1505,1996
662,753,2018
177,1758,2005
187,231,2005
973,1140,1969
480,749,1954
662,1921,1979
266,1692,2002
949,1456,1977
725,1977,2004
283,878,2010
954,1571,2017
155,1861,2002
129,411,1985
160,478,2005
239,542,1981
242,59,2002
295,1871,1974
68,660,1950
384,637,1959
683,933,2020
695,1990,1989
347,755,1985
918,278,1950
653,761,1991
589,1271,1958
742,1513,2007
496,60,1971
828,1287,1978
451,583,1963
821,116,2013
131,1130,2000
869,1096,1981
411,1413,1992
454,817,1952
929,1110,1980
645,1351,1961
273,1708,1989
962,469,1981
485,1335,1960
287,825,1958
874,127,1982
290,76,1976
937,412,1992
725,4,2016
401,1341,1999
568,286,1990
752,1864,1959
516,1816,2014
922,289,1974
182,250,2019
839,520,1979
355,178,1965
981,640,2010
855,235,2006
36,1364,2015
122,613,1988
70,719,1974
173,1369,1980
787,774,1993
740,662,2014
351,1641,1964
826,702,2014
317,1764,1961
871,1118,1956
375,1180,1981
196,1703,1987
487,189,2013
996,1298,2011
786,485,1987
350,1123,1999
479,779,1978
446,602,1996
968,1172,1987
546,1183,1975
11,381,1979
267,307,1969
759,15,1972
752,1059,1990
358,1657,1975
798,1929,1963
101,274,2002
419,849,1979
367,659,1982
226,720,1989
47,1206,1987
661,382,1966
110,508,1968
435,793,1965
359,17,2020
435,564,1963
123,972,1972
496,1483,1982
520,608,1959
733,901,1954
824,1019,1965
211,267,1997
409,548,2018
540,213,1978
189,1447,1961
815,152,1992
658,434,1988
520,729,2010
480,1367,2016
583,31,2007
2,1971,1979
848,716,1994
918,1714,2004
128,1558,1974
18,1915,2020
95,1381,1981
981,1245,2019
396,326,1974
224,1791,2001
442,1196,1995
681,724,1983
72,1397,1982
996,1782,1971
122,989,1974
438,1491,1966
777,957,1998
691,1671,2006
171,1147,1982
197,116,1962
702,783,2004
380,732,1956
762,1551,1956
204,277,1978
42,444,1960
448,637,1951
580,793,1959
245,1446,1961
892,1782,1998
30,60,1965
231,1282,1957
647,968,1957
294,1338,1989
3,637,1974
75,742,1999
114,1636,1999
671,507,1958
910,789,1964
492,801,1954
710,206,2009
932,282,1954
233,281,1989
926,504,1961
332,1980,1960
894,966,2017
949,1390,1999
290,1754,2002
658,689,1972
672,624,2002
348,1924,1984
354,692,2020
540,1636,1967
142,809,2008
49,581,2016
362,812,1994
477,762,1982
440,1634,2011
729,1508,1985
54,1864,1998
854,456,2014
434,1102,1990
167,758,2017
269,705,1965
866,695,2004
873,1674,2016
231,1416,1970
30,194,1965
1000,695,1966
848,1321,1994
845,1575,1979
404,112,1985
307,179,2016
141,1873,1976
690,654,1971
514,923,2018
416,351,1978
712,1167,1987
743,746,1968
147,1129,2015
90,595,1993
723,279,1963
754,1578,2005
275,1580,2003
263,294,1959
411,192,1995
404,4,1999
416,1290,1985
818,287,1961
888,1285,1993
846,1288,2000
832,1353,2011
658,1991,1993
601,1457,1988
441,1239,1956
771,1114,1956
852,810,1978
905,1868,1999
559,1460,1951
901,177,2015
923,690,1978
849,1936,1977
477,1835,2016
34,1760,2012
555,937,2001
33,74,1978
377,1833,1962
967,652,2018
487,15,2001
163,1352,1973
877,1927,1968
374,1306,1988
632,1830,1974
964,354,1970
145,1483,1990
568,125,1995
103,1715,2013
387,1245,1992
370,1830,2002
406,1258,1981
997,1928,1958
541,894,2003
837,1710,2006
4,1480,1985
859,8,2011
888,709,1988
229,1827,1964
609,1294,2003
251,1586,1950
812,1882,2001
480,1180,2012
86,1024,1960
908,1361,2004
791,547,2003
171,839,2004
642,424,1975
260,93,2019
459,1242,2012
180,1827,1972
794,1461,1983
240,1841,1954
477,1259,1977
145,557,1983
301,1070,1972
810,1176,2011
259,1302,2006
443,1648,1998
536,1839,1980
235,450,1986
918,480,2011
938,1590,2012
90,1789,2014
129,963,2020
588,1248,2008
767,1479,1972
421,1071,2013
557,1669,1993
789,1009,1998
938,314,1983
839,1998,1998
271,494,2004
383,1489,2002
754,1136,2002
819,70,1986
246,437,1958
416,619,1983
211,1382,1950
677,660,1996
18,1741,2000
919,422,1975
451,88,1958
413,1782,2004
7,1094,1987
886,1965,2018
304,792,2014
591,1788,1978
393,83,1955
40,453,1957
957,1616,1967
585,24,1950
900,1082,1994
298,748,1950
17,506,1973
593,1834,1979
209,676,1999
503,628,1973
986,1765,1955
21,1379,1993
895,1906,1991
740,46,1959
547,671,1983
781,609,1991
989,1541,1952
63,558,1999
827,725,1956
610,956,2005
445,623,2010
95,281,1983
105,969,2003
24,1798,2020
838,325,1960
114,1691,1958
174,1742,2016
107,520,2005
155,1500,1994
281,407,2008
657,398,1970
855,679,1999
454,335,1983
488,1380,1982
502,1049,2019
290,641,1952
615,926,1970
78,987,2013
673,113,1956
960,1375,1953
564,1375,1985
331,349,1972
47,590,1978
680,274,2011
148,413,2014
958,1679,2014
60,300,1985
626,977,2009
820,1974,1952
785,970,1979
723,92,1966
805,161,2005
226,454,2020
398,1463,2000
291,1337,2011
626,1327,1960
745,524,1997
253,587,2017
292,1976,1980
829,1915,2009
727,1675,1991
808,580,1978
92,1164,1976
823,1383,1955
878,1807,1963
124,1345,1973
265,1055,2009
282,470,1966
643,1681,1993
717,398,1966
438,983,1958
875,755,1983
829,1807,1984
932,242,1986
431,714,2015
897,221,1959
899,819,2005
353,1289,1975
329,703,1978
179,1927,2015
282,362,1950
165,1763,1955
806,1042,2002
238,1753,1973
436,11,1992
509,755,1958
578,360,1969
712,1343,1982
977,106,1996
13,588,1970
78,1242,1965
301,991,1955
821,1286,2014
798,1568,2019
139,434,1965
956,693,1976
508,1469,1951
133,131,1973
606,580,2014
262,770,1987
630,937,1969
566,1410,1974
344,314,1988
836,776,2001
489,409,1956
439,817,1982
105,1466,1976
864,57,1975
420,309,1971
513,1291,2000
318,527,1993
781,288,1966
383,1410,1959
333,1589,1977
832,253,1996
718,1400,2015
718,1171,2004
410,1018,1988
181,966,2004
492,1353,1978
848,234,1968
903,133,2014
128,1076,2009
881,1579,1951
927,1695,2017
366,1133,2008
801,1290,1989
321,1885,2020
963,1877,2006
45,489,1996
143,795,1969
327,1141,1958
264,38,2015
922,1472,1977
643,71,1998
593,479,1970
407,1780,2001
790,498,1994
616,1136,2019
373,1378,1977
206,972,2003
32,856,1956
663,659,1971
508,785,1986
288,1307,1976
886,1899,1995
424,1316,1988
937,669,2016
862,495,2004
115,1500,2020
111,38,1990
161,1616,1970
895,1840,1963
275,146,2000
58,1380,2004
841,557,1952
311,1560,1962
345,1144,1984
214,1627,2003
587,906,2001
661,855,2003
838,259,1988
910,1596,2009
590,157,1992
497,1952,1984
756,1129,1990
670,1614,1961
613,1080,1992
497,1134,1996
870,1379,2009
116,1442,1961
240,983,1970
176,1493,2000
864,1601,1996
19,1509,2017
542,1550,1968
339,696,1972
321,1322,1957
94,865,1957
894,726,1963
273,113,2001
659,1317,1975
673,986,2019
282,1330,1957
215,108,1974
750,1435,1982
505,621,1958
949,103,1950
599,219,1955
403,344,1988
993,1607,2000
253,1797,1992
755,503,2004
490,986,1997
192,1558,1992
416,1037,1984
975,506,1961
766,1564,2017
375,1679,2001
738,270,1987
250,223,1977
45,757,1998
917,915,1985
247,1386,1972
486,1631,1976
415,933,2004
91,55,1991
12,1748,2017
655,1854,2015
335,186,1998
768,1731,2014
749,1223,1967
391,1515,2019
224,1338,1968
484,1743,1958
710,1497,2017
342,347,1972
453,1346,1990
741,1749,1997
82,881,1963
890,1320,1983
792,1980,1971
687,466,2006
374,6,1973
193,897,1990
177,889,1974
562,471,1995
801,753,2019
319,1467,2011
35,1708,1968
578,415,1982
807,9,2011
240,1359,2002
381,1069,1985
150,648,2009
950,1226,1998
922,1164,1962
605,1457,2020
254,705,2004
672,1218,1988
128,71,1964
281,1067,2002
386,366,1962
458,1703,1973
931,166,2012
783,2,2007
568,114,1955
198,1069,1997
934,1632,2011
822,933,2001
579,1175,2006
665,949,1988
169,1011,1961
919,48,1999
599,595,1970
824,713,1985
421,1757,1993
772,294,2002
481,1542,2020
990,1685,1978
441,423,1997
795,1180,1968
531,353,1993
689,1693,2014
202,1309,1973
190,23,1981
23,1603,1958
274,1185,1987
45,1362,1953
761,549,2010
131,382,1955
291,371,2007
447,884,1974
423,261,1992
383,1357,1993
770,1766,2010
405,1116,2002
849,1830,1972
866,1999,1999
790,432,1995
310,1781,2009
604,1999,1988
8,662,1950
175,1593,1953
170,1249,1957
882,1189,1950
340,1660,1972
6,1555,1956
561,87,1952
223,1489,2008
63,76,1965
808,193,1988
431,206,1974
16,1950,1966
626,1879,2005
740,732,1975
738,659,1959
297,657,1961
786,1602,1964
276,1766,2001
197,1207,1999
995,958,1996
659,1009,1989
65,41,2000
956,1003,1992
388,1714,1985
171,962,1980
599,1897,2020
179,1311,1996
621,1656,1955
590,91,1973
265,331,1966
441,1725,2007
527,974,2006
131,745,1956
103,912,1980
442,1132,1998
745,150,1963
504,1781,1996
915,598,2012
522,1017,2013
735,78,2005
914,309,1979
816,969,1983
692,1428,2011
530,1137,2011
15,920,1978
824,1089,1951
347,1430,1974
806,1715,1963
522,1956,1973
331,1156,2004
83,1091,2008
406,1744,1991
526,614,1969
154,971,1953
87,1735,2011
519,1392,1968
782,45,1993
357,1330,1958
988,150,1969
845,330,2007
480,1666,1970
516,1323,1977
984,674,2013
299,571,1958
751,1900,1997
135,1631,1972
553,1390,2018
918,845,1966
792,1672,2012
236,222,1983
377,1393,2008
553,572,2014
14,294,2017
272,855,1961
382,461,1980
232,1685,1966
636,1509,1979
252,351,1963
345,1333,1955
196,981,1980
137,1569,2002
168,882,2002
517,1036,2006
518,214,2008
748,905,1989
743,332,1950
395,1046,1968
238,574,2001
367,1213,2004
608,107,1952
128,702,1977
319,233,2011
661,1165,1979
917,862,1973
337,287,1970
614,861,1975
306,708,1970
264,711,1963
2,1236,2000
347,1685,1991
562,1573,1973
786,1052,1965
173,300,1987
832,1168,1955
529,1167,1995
709,51,1952
375,700,2015
994,1203,1983
522,1393,1973
515,185,1973
685,862,1984
981,1678,1962
895,177,1985
306,1768,2009
352,652,1951
383,2,2005
706,921,2016
978,1114,1966
279,1342,1978
193,1073,2018
50,1290,2001
70,939,2000
543,405,1981
283,1232,1977
467,1578,1957
312,472,1998
381,77,1972
314,1070,1982
174,13,2011
535,1978,1962
793,516,1961
517,352,1989
85,429,2015
458,940,2010
423,195,2012
254,652,2012
192,1760,2006
400,706,1958
209,1404,2010
553,948,1952
949,1702,2005
620,709,1954
80,1024,1976
380,239,1971
633,419,2014
925,1759,2001
340,1594,2014
897,236,1960
298,1368,2013
678,835,1991
607,137,1976
321,1995,2005
555,1933,1994
691,1528,1956
968,116,1985
239,909,1967
359,8,1957
555,886,2020
121,365,2010
212,1944,2012
186,494,2018
236,611,2003
263,714,1970
294,27,1992
268,563,1983
808,19,1974
295,1191,1957
575,1474,1955
410,912,1999
356,1844,2015
956,119,2017
913,715,1977
127,560,1970
689,1761,2015
639,183,1962
453,959,1977
233,727,2009
169,1200,2008
114,1264,1961
47,42,1976
310,910,2005
632,961,1978
363,19,1983
554,1536,1996
442,1066,1993
753,433,1979
357,204,2008
682,1721,1981
95,204,1962
398,1962,1953
955,833,2004
271,1369,2014
68,1269,2008
195,327,1958
939,1239,2004
922,1595,2014
371,260,1978
988,1131,2008
382,1321,2009
34,86,1974
361,215,2009
144,217,2008
87,1669,1994
620,1903,1978
162,271,1970
451,145,2010
788,1716,1961
406,631,2003
545,1729,1954
445,330,1976
897,1888,1959
723,1772,2002
458,269,1996
88,1261,2010
604,94,1984
581,605,2001
698,1944,2011
242,910,1950
930,1018,1963
761,1209,2001
453,1093,1984
955,28,2009
561,626,1991
287,1555,1958
561,397,2010
741,1496,1963
605,1901,1991
963,148,1964
833,38,1966
540,688,1958
572,906,1960
785,1953,1990
899,1560,1963
367,1965,1957
781,1016,1982
12,1508,2002
695,747,1981
645,1155,1950
774,1794,2005
202,585,1962
804,919,1997
778,1684,1972
26,359,1983
339,819,2001
509,1496,2009
306,642,2014
600,860,2000
204,631,1968
794,1665,1978
176,798,1954
111,174,1996
503,927,1995
859,562,1966
828,983,2019
353,1922,2017
248,408,1995
755,1902,1978
757,285,2004
526,1850,2006
94,1927,2008
892,1907,1984
916,278,1956
556,1958,1968
212,1165,1957
280,1794,2003
144,701,2018
173,1402,2006
118,1466,1999
644,529,2006
905,799,1985
418,452,1978
666,288,1968
927,329,1971
841,1043,1980
729,573,1985
115,939,2014
271,927,2020
56,1756,1971
290,940,1964
417,981,2017
891,406,1988
416,113,1979
78,1286,2016
219,242,1971
905,1738,1957
368,1799,1998
676,1915,1964
731,390,1996
946,1510,1957
454,1573,1956
140,1117,1983
733,1402,1998
726,460,1994
829,1864,1970
335,538,2011
724,121,1976
563,927,1951
162,1815,1986
828,178,2000
561,63,2010
912,815,1968
848,1325,1959
296,583,2001
210,1068,2005
497,344,1959
426,1861,2007
139,370,1994
777,398,2008
395,296,1996
775,1749,2016
751,1163,1966
184,1052,2002
232,1995,1970
475,935,1966
833,414,2003
824,823,2005
934,466,2019
330,1520,2004
528,1993,1958
130,1166,1971
512,1002,1958
106,314,1968
145,1703,1995
319,1590,2001
668,1515,1971
867,412,1995
836,833,2012
763,1523,1975
458,887,1967
611,1883,2019
991,1121,1958
492,242,2013
695,76,2012
538,358,1988
739,348,1988
88,1061,1955
642,186,2013
339,148,1951
294,900,1956
822,1056,1967
825,536,1987
696,651,2012
761,780,1981
921,769,2008
119,1313,1986
531,1752,2011
772,646,2009
989,1169,1985
51,95,2015
734,125,1960
949,1999,1996
324,1947,2020
100,253,1990
871,130,1955
210,613,2005
24,1426,1959
616,1072,1968
922,361,1979
397,476,2009
649,431,1977
64,1498,1964
493,1352,2013
376,538,1951
345,959,1977
133,551,1994
272,1649,1968
740,963,2018
243,682,2011
222,1791,2014
158,86,2011
519,1489,2007
813,1707,2011
686,205,2004
402,446,1992
923,1875,1954
104,1018,2020
546,1134,1952
668,831,1978
45,1606,1959
126,511,1979
905,249,2019
996,1828,2009
184,489,2011
953,963,1952
316,1840,1972
276,492,1986
307,559,2010
434,1832,1956
496,495,1986
609,372,2008
122,1974,1976
886,909,1979
961,531,1978
338,1306,2001
522,898,1976
85,860,1955
35,1268,1980
635,775,2002
258,788,1982
359,1365,1954
505,436,1986
193,578,1988
855,1717,1958
805,139,1978
621,1550,1963
979,1258,1991
285,1335,1991
138,90,1987
914,311,1975
114,1453,2002
310,1099,2020
287,1381,2017
581,1599,1990
275,95,1952
892,1720,2018
988,1199,2009
802,780,2004
993,496,1955
814,1019,1951
115,752,1986
789,437,1974
718,1954,1951
801,676,1955
567,509,1986
178,1451,1985
16,1160,1955
900,160,1992
586,1919,1962
801,1615,1993
345,1335,1951
518,1492,1999
848,1138,1953
220,1569,1953
311,933,2019
560,1903,2015
180,221,1977
517,1038,2016
546,1739,2005
804,48,1951
828,1159,1984
698,1315,2018
839,271,1975
130,1797,2008
648,1228,1958
627,388,1970
651,745,1963
675,1102,1972
260,823,1976
794,1962,2001
154,1107,1964
498,651,2010
292,1980,1995
886,238,1983
569,302,2002
701,687,1989
995,639,1988
93,1770,1990
356,423,1977
894,1267,1956
433,643,1968
493,694,1960
952,1208,2005
584,812,1987
527,1473,2016
55,431,1968
488,1747,1974
825,120,1989
453,477,1985
260,836,1969
547,112,1971
807,1234,2005
447,928,1981
528,1819,1967
698,281,1960
383,1172,2019
269,1824,2016
219,1478,1996
716,298,1954
358,590,2000
561,1178,1986
807,416,1979
206,721,1979
240,1766,2001
101,1193,1980
276,1231,1984
367,1349,2008
840,1798,1980
688,1404,1994
225,182,2017
163,1290,2018
75,1177,1983
341,1296,2020
986,51,1996
652,929,1992
721,534,1966
10,1196,1988
817,767,1970
579,1353,1990
352,667,2007
362,1355,2008
902,811,2001
854,1817,1996
312,1534,1987
544,608,1983
199,839,1983
192,1883,2009
696,1645,2009
405,944,1989
145,1771,2000
959,298,1953
205,590,2009
18,498,1985
883,1471,1995
828,1535,1989
382,1189,1985
733,1941,1995
487,1242,1966
162,1186,2014
793,531,1979
655,301,1957
385,965,2011
438,74,1977
930,765,2000
580,652,2001
714,881,2005
538,655,1996
889,1407,1997
617,719,1988
930,1933,1980
6,565,1991
295,1193,1976
501,773,2014
470,1423,2011
864,1579,2013
392,1540,1989
870,81,1955
481,794,1960
61,208,1964
606,8,1967
747,950,1959
162,31,1967
755,1299,1988
724,1720,1976
806,1530,1954
381,563,1998
491,206,1994
396,1366,1976
537,1076,2001
948,1879,1980
160,1089,1957
724,902,2001
526,429,1951
985,714,1950
842,140,2017
608,727,1953
644,384,1965
384,1248,1998
559,1774,2005
130,1368,1950
574,96,1976
2,1856,1964
79,1551,1977
865,16,1958
901,1659,1964
42,437,1972
648,1967,1962
723,835,2012
71,909,1981
382,276,1980
700,1080,1987
655,1603,1953
810,1248,2001
645,915,2008
839,1949,1981
519,510,2014
966,1724,2010
436,741,2010
933,1547,1956
544,274,1965
941,1142,1980
504,912,1970
115,1854,1966
96,858,2007
159,1143,1972
481,928,1969
966,677,1980
902,1187,1979
804,1847,1980
909,143,1983
7,1503,1965
418,91,1968
674,505,1973
233,274,1957
584,1780,1955
214,1981,1967
935,317,1984
52,1919,1950
29,1972,1999
163,740,1987
388,1087,1964
481,1278,1956
109,1672,1993
270,48,1986
614,1844,1961
593,967,1975
409,1146,1980
772,969,1990
794,728,2006
369,1976,1967
753,690,1975
936,1306,2015
690,1802,1997
578,1103,1993
667,623,2013
433,456,1956
156,1868,1984
431,1578,2006
804,103,1997
40,1693,1966
231,241,1979
122,1466,1956
479,1740,2018
295,1919,1985
233,287,1983
525,166,1971
898,677,2014
263,166,2014
242,1275,2012
780,1853,1959
155,1801,1978
575,926,1982
426,803,2004
144,1642,1981
357,703,2008
773,1850,1998
114,945,1954
869,97,2002
179,1865,2004
977,1091,2004
34,464,1958
388,1221,1983
106,74,2013
843,44,1962
263,1455,1965
607,999,2013
132,477,1998
147,1014,1996
513,1337,1983
538,118,1972
66,1291,1968
324,1815,2017
603,1001,2014
250,1637,1969
654,1461,1962
415,950,2005
224,187,1952
652,634,1985
559,406,2013
368,875,1982
160,660,1985
46,824,1996
832,1238,1990
503,16,1968
520,185,2012
368,57,2019
631,696,1999
844,1743,1991
